order_id,payment_sequential,payment_type,payment_installments,payment_value
KHgXIZ1xGqkI,1,credit_card,10,47.14
792LRSjJ5uuh,1,credit_card,5,9.81
kkfISIg14mg9,1,credit_card,2,12.47
xvS6Ks70wTfe,1,credit_card,4,226.86
Q7Y8hj2sHcLh,1,credit_card,1,194.65
GqUfmMlfnZXd,1,credit_card,2,131.58
9Vs3YaSvvMx2,1,credit_card,6,218.36
heFoilJgIicV,1,credit_card,3,509.2
95gzdwNbLfTd,1,credit_card,2,184.92
tMy5T8njSpqz,1,wallet,1,179.04
rAiatkNN66Q0,2,voucher,1,61.06
q43ptBQkqVcX,1,credit_card,3,111.41
nJlm0M7FkKrD,1,credit_card,1,5.52
vzsSTAVxmNmu,1,credit_card,2,476.52
lKh7nPMfdw2d,1,wallet,1,11.62
SI4QK2utwdbo,1,wallet,1,268.15
Bt71dyuIBnJO,1,credit_card,3,211.44
go2QqroS6MHI,1,wallet,1,123.06
eYNAxFGwEI4f,1,credit_card,2,406.6
86fe9mUWhwYa,1,credit_card,3,59.85
us14ToZCQMOH,1,credit_card,1,120.22
1C1YRHrpcLIj,1,voucher,1,530.47
BzGyE4lavXgb,1,credit_card,10,1629.33
TazgqNINXZ2V,1,credit_card,1,26.74
8ZyMLFz2EuBN,1,wallet,1,146.13
kWpj8feBjlVu,1,credit_card,3,372.06
CNJmTXthQGqw,1,credit_card,5,157.8
CMoWvmwof1mL,1,credit_card,1,77.48
3MOxj8mudq4J,1,credit_card,8,72.05
6EjqCvtfHwCW,1,wallet,1,89.45
m0ZRB7wccFd4,1,credit_card,5,34.51
C5XVQtO4UuX4,1,credit_card,2,64.3
dRzqs1Wy3nUP,1,credit_card,1,1472.47
kXBtPluBHGRx,1,voucher,1,66.71
NKLcnd4wQyPl,1,credit_card,6,83.41
Onyoclvf5cuT,1,credit_card,2,90.98
Z1VRTzTIpf3B,1,credit_card,1,78.7
mJPXkB3GII5s,1,credit_card,1,283.62
a1e3CLOCdhUx,1,credit_card,6,38.18
cHJ0MEIE5Cpr,1,credit_card,2,120.69
RpnaPuT6k2ui,1,wallet,1,72.4
Fkr6v8nMqZR5,1,wallet,1,362.93
gAmotee6YwdO,1,credit_card,5,222.86
ckdHU7Rae4nq,1,credit_card,1,291.44
D1VXVvqeUCdn,1,credit_card,5,512.87
hhSgdEFa0dNQ,1,credit_card,1,372.06
0NugXz7CNAqC,1,credit_card,4,90.45
X6e88hgHtpYN,1,wallet,1,180.56
Q10byr5gdSGN,1,credit_card,1,284.49
lZGIlC5bNNTZ,1,credit_card,2,196.55
dj4DctNZhth4,1,wallet,1,1.53
IrdMX8KNw9sb,1,credit_card,6,44.56
XIUkpH9bA2qf,1,credit_card,10,7.64
OAJybnZj9zww,1,credit_card,3,77.21
CzfieEQA2bEO,1,credit_card,1,11.96
zXqpTuIaERHF,1,credit_card,5,17.9
I15zAajUn317,1,credit_card,8,97.27
ubmkK5c3A8Tj,1,credit_card,5,175.78
TCM2e6kDDK47,1,credit_card,1,95.9
QzrJGuYw24zb,1,credit_card,10,39.56
T1CoBLAxBet4,1,credit_card,1,159.2
YC10oOcKCYiQ,1,wallet,1,274.89
vr5fUR5qoLdj,1,credit_card,3,241.02
jGD7Ht9PfIRZ,1,wallet,1,176.71
EXFTOa0KIriJ,1,credit_card,6,80.74
UpJmuRLfyisN,1,credit_card,3,13.13
CKiiyGrNfklY,1,credit_card,2,188.6
BTAU0QKb44Le,1,wallet,1,156.36
YdzHmBND5ckk,1,credit_card,4,174.91
e08ASoDb0oDp,2,voucher,1,36.62
EB3fqX0rhEj3,1,credit_card,2,328.35
nEJSZLDXJlFw,1,credit_card,1,24.7
HhtX1wyl6lgD,1,credit_card,3,361.62
ILUWNdSQKRYT,1,credit_card,4,455.86
m9yEopOg1WHJ,1,credit_card,1,750.49
aSQGjK9nln24,1,credit_card,2,381.48
L8henpiD0HZd,1,wallet,1,71.44
Z6t6hGcFtNcI,1,credit_card,5,1759.26
l6zYbrHhmOQT,1,credit_card,9,267.94
b5llBjz19SBV,1,credit_card,1,530.47
2WJjfsTcJSiF,1,wallet,1,8.99
XOiPYy1YRGgL,1,credit_card,2,69.33
I3mTliYfojwn,1,credit_card,8,209.71
U9CzxASyA4dA,1,credit_card,3,224.78
gnlPnWmWWtXK,10,voucher,1,128.1
eubddakM7h7B,1,credit_card,1,959.96
oIsaiC3amgaE,1,credit_card,1,135.81
0Tj5Lu0OZ2mg,1,credit_card,8,211.98
3wwXY90knHt7,1,credit_card,3,146.23
GEnjEjX8Q65Y,1,wallet,1,192.12
xJ9sj2MYyWWX,1,credit_card,6,173.66
YALoNfTRM8AY,1,credit_card,3,298.98
cGFOCypExeVj,1,credit_card,4,297.49
0a0B5hOofZtY,1,credit_card,1,525.61
05HlfQibjdaI,1,credit_card,5,278.46
kZmwISeqVkKq,1,credit_card,3,192.83
uidPKymE0rX3,1,credit_card,2,436.42
LJ5Z8B9RGXxq,1,credit_card,6,274.99
y1ftNTmRcTx0,1,credit_card,1,191.41
Sm8Khxs2YLxx,1,credit_card,1,255.04
e7u1jJDEhC1V,1,wallet,1,91.05
pE6vs2FWDrnM,1,credit_card,10,68.6
ADpft8F8Hjdh,1,wallet,1,63.59
oLm4TjiLuMRJ,1,credit_card,5,212.49
WAoZxSGU9U5S,1,credit_card,2,80.52
RDFFHiUrZErg,1,wallet,1,153.17
bgoEqjTjnoD7,1,credit_card,1,399.25
pA1r70IqoIw7,1,credit_card,3,197.45
PPNDIe2xTadL,1,credit_card,6,10.69
ttHorFpzlIyI,1,credit_card,1,23.86
lMy95sHz9v8D,1,credit_card,8,73
kVWfUmb7YH2f,1,credit_card,9,395.04
jqCoQha1toAy,1,credit_card,1,0.85
jk1MbQPLCqOA,1,credit_card,1,432.18
DsmFf6HR0fr7,1,credit_card,3,10.77
PDHGnrIHpOTH,1,credit_card,1,209.08
5OxRd6fsdTZk,1,credit_card,6,118.91
9B2C7BqTYjHJ,1,credit_card,5,308.86
bjDfEmgMEDpU,1,wallet,1,86.59
uiT4k1l5p2rF,1,credit_card,8,112.87
eoMAkNbPDEe6,1,credit_card,3,228.24
bNd69LlXmb6B,1,credit_card,2,92.55
sa5f8xFoemLH,1,credit_card,2,291.72
YgNJqCtX17Kc,1,credit_card,1,69.12
YtcfbazLG1lG,1,wallet,1,113.66
NUaeUrz5y2Dk,1,credit_card,7,30.89
iHIdznQ1MNV7,1,wallet,1,75.99
u6OKG4vAONF0,1,wallet,1,125.84
skOWBWpi8a1d,1,credit_card,2,223.3
3UC3gQ6x3xnT,1,credit_card,2,455.49
gfvGqGgbsM0T,1,credit_card,1,91.96
8aenQzLD9Jtz,1,credit_card,1,344.89
sDnywjXX9Ovd,1,credit_card,9,91.19
VxaTT0SCp2Tj,1,credit_card,1,2322.32
NFUpGDCwLMFM,1,credit_card,5,458.56
WrgoxKAoL2Ar,1,credit_card,3,178.4
a6FkXB8GXpMj,1,wallet,1,63.96
D9DfMxLyuS8I,1,wallet,1,26.2
8qv6FVrwGI9s,1,credit_card,2,320.07
3fvUAar1TrEX,1,wallet,1,232.05
tWEDUjAyLHfB,1,credit_card,1,96.77
38sHRdAddNfN,1,credit_card,9,85.98
rOxcQzPke17d,1,credit_card,1,59.13
FH1y0JwZlD7v,1,credit_card,4,90.45
V644kANWdsvV,1,credit_card,3,2.21
HwE4acvLG9Qx,1,credit_card,1,8.59
KHe8e4f74UgF,1,credit_card,10,49.6
xgJnoTQG5L5j,1,credit_card,3,1325.44
DxwkvVOvSVs8,1,credit_card,3,163.47
QEHMXHqTRYbH,1,credit_card,2,110.96
96FRQU1c4Xxp,1,credit_card,1,188.89
kcZa5fyE5ylY,1,credit_card,1,361.96
r5T33k2VvBfI,1,wallet,1,1016.06
LtwT9iUKBmWu,1,credit_card,7,54.15
w5I9OLr1KtRi,1,credit_card,1,166.67
FTH9Ilp4OdpX,1,credit_card,5,195.42
GQVh79uT6xFW,1,credit_card,1,244.06
U9noRbeiI2Yt,1,debit_card,1,536.52
iGhLUPjiKewZ,1,credit_card,1,287.97
m6QTv0PWvR06,1,credit_card,1,297.32
dkWAFxznxrtN,1,credit_card,3,440.49
xy4TNJIcdJRu,1,credit_card,1,236.77
kxNfOlYipKYq,1,wallet,1,163.53
9iwm8pU8x2Y7,1,credit_card,6,278.07
O3MTfuuge85z,1,credit_card,1,252.68
yh1k9xOKQASU,1,credit_card,4,183.22
tKWRNXQfXSDK,1,wallet,1,354.33
WUtxoIE3CBu7,1,credit_card,1,161.36
dZ9S0DhzLD5w,1,credit_card,1,300.83
R6eqKdUH0srw,1,wallet,1,47.54
SFRdCKVpYZ8h,1,credit_card,3,76
yLogQ1xAjFkX,1,credit_card,3,129.38
Xjwih1mqNh9V,1,credit_card,1,94.17
BbOHPhWKoygI,2,voucher,1,625.78
ekKxyyIcZ7d7,1,credit_card,2,1341.45
NCJMUY7KMObP,10,voucher,1,41.42
qGjMvToHENbe,1,credit_card,5,648.9
dQw5MFUvdCBa,1,credit_card,2,372.42
rQTakDlb4UbR,1,credit_card,3,165.59
LM9BrHheGQ8Y,1,credit_card,1,134.96
KeqpZG33Qfxw,1,credit_card,2,168.33
Gi1LY3cZhdgO,1,wallet,1,555.67
4fh63FKBO46D,2,voucher,1,751.17
IDvh16iLn8jx,1,credit_card,1,432.7
AAabGovaMh60,1,credit_card,5,197.84
a9Vexg1DcsL0,1,credit_card,7,103.91
gApJxsGrQIVN,2,voucher,1,14.72
72klhyf3MMDB,1,credit_card,10,78.76
kMiYUZaFXx4l,1,credit_card,5,36.5
SwnTT8uQuzs4,1,credit_card,2,43.07
PVXsSMovph9F,1,wallet,1,189.72
oatd1cbEalSD,2,voucher,1,294.58
3Q7bl6OBBOAo,1,credit_card,1,136.75
8JQ50D1hXOOY,1,credit_card,10,144.18
ktNePpxztpIP,1,wallet,1,16.46
uRTkdxzW3tFY,1,credit_card,1,305.55
4IXzQzZSIFWr,1,credit_card,4,90.45
8sVsJztrkdRb,1,credit_card,5,265.85
pKbPWPC423YW,1,credit_card,3,648.77
iJcKkrjO1Jx1,1,credit_card,8,242.76
g1DjsN9LKldX,1,wallet,1,42.1
5YRm5PKbOCVG,1,credit_card,10,209.21
hYSkmtUmUiWW,1,credit_card,5,39.48
HgbVqQH5knNW,1,credit_card,10,184.78
0Tvm6gpddv2Q,1,credit_card,5,500
3wUOJ9WFARhS,1,credit_card,3,143.24
sKWyoNfsWkBp,1,credit_card,5,256.43
6m0JyuKRxhFj,1,credit_card,10,203.51
3p8HbH04fCL9,1,credit_card,5,67.63
AXtXFdIDkS5p,1,credit_card,1,370.02
sKxEgehu2m7C,1,wallet,1,94.3
Ca48gG9dqcSZ,1,credit_card,1,22.6
23zxwDW5f6aD,1,wallet,1,141.4
UipEl10J2GtK,1,credit_card,5,179.05
0NPkPlw53wrP,1,wallet,1,56.87
XoexxfYZaNWe,1,credit_card,10,153.43
0cNPamkljsmJ,1,credit_card,2,2838.22
NZswvH9ylWII,1,credit_card,1,1173.11
lDTSKAt7rbGz,1,credit_card,8,218.3
88KyjyjmndF5,1,credit_card,1,196.9
cWTYaK0CIDFm,1,credit_card,6,314.39
9sKzLqMqJnRl,3,voucher,1,490.52
wh2632Jedjd5,1,wallet,1,288.82
fFtasElPoYGs,1,wallet,1,209.37
nflHBNjGBwRr,1,credit_card,13,213.72
76P16k61F8ov,1,credit_card,6,69.79
URwcOWdztSKD,1,credit_card,5,868.59
KzavjpyL1jkD,1,credit_card,1,1300.57
O7Ia9a878SVT,1,credit_card,1,249.9
qQSAwdX1miY8,1,credit_card,8,237.59
85gxwtlD7tyv,1,credit_card,1,1517.7
W8vNgTpUbYtf,1,credit_card,2,170.34
S1uqbdAHS9aM,1,credit_card,1,277.25
vUSlpKghr4RR,1,wallet,1,11.66
Ozk6gbAtV2AF,1,credit_card,5,48.33
JdDHcTSBjQsS,1,wallet,1,51.27
6s4ZjbMv5dRP,1,debit_card,1,35.15
vIw8HxerAnWM,1,credit_card,10,137.6
TKjjKCv2Fpqe,1,credit_card,2,89.24
4ZNevM7n9ifj,1,credit_card,1,498.57
mQ1EOrsliRFP,1,credit_card,2,49.54
4uo03zCtjyM3,1,wallet,1,26.88
ZWEsDVBaIJyf,1,credit_card,1,272.22
O1dYqz1E1I0H,1,credit_card,3,176.2
tSaYYkwPfwo5,1,wallet,1,69.61
ogusJdcu8TaR,1,credit_card,1,16.95
w7hep7Jm45q1,1,credit_card,1,206.69
adsX2toOTfut,1,wallet,1,58.79
SeMwpKKRToDp,1,credit_card,2,301.37
KuZoE9Mr8sna,1,wallet,1,546.03
d9cWUYxzPNbN,1,credit_card,3,79.02
4GvVCk6L6ILI,1,credit_card,10,334.29
uHWmoxBfJl0Q,1,credit_card,5,102.6
hjXu3D8eHx5d,1,credit_card,1,820.62
3LPGjMHzqeuH,1,credit_card,6,118.59
Pt0zMRgPOhwB,1,credit_card,6,11.33
s668iJWiKLVp,1,credit_card,1,79.05
68g6h1PhBRTr,1,voucher,1,406.65
jy8txcpUynm1,1,credit_card,1,96.05
9qKoM5jzs5Wd,1,credit_card,10,419.88
BUludhBjND12,7,voucher,1,124.79
whvDaZB6jW5E,1,credit_card,2,128.01
a13f15qpmkZK,1,credit_card,2,103.49
I0anPCzRvUxB,1,wallet,1,86.82
nAP6BSwfylUt,1,credit_card,1,110.47
9um0IHSRNePh,1,credit_card,3,347.79
sI53nV5QHdkt,1,credit_card,3,170.58
Lvl4s5Gub5cF,1,wallet,1,351.69
nIroFeTXZHvN,1,credit_card,1,223.08
ubMeOWFsTFQz,1,credit_card,1,1821.82
yvJ8yAwofpuF,1,wallet,1,681.84
KiBGaHvqkxBw,1,credit_card,7,175.16
HNkQUlZ43lb3,1,credit_card,24,526.36
IAZLEiIEi57M,1,credit_card,10,1222.8
vnTWc9hbpJOl,1,credit_card,1,469.89
YXxstqKEBvha,1,credit_card,4,204.12
bDuo6a40dA7h,1,credit_card,6,67.17
CrDx0gk2pNzp,1,credit_card,6,436.92
JJUg6OMhduxM,2,voucher,1,326.92
ilUsHzutNMwP,1,credit_card,1,278.43
iuTmfVN864Bb,1,credit_card,1,1435.97
hOtfR4Zes2Pj,1,credit_card,1,109.07
7eS0ldpIeYxp,1,credit_card,8,137.71
aHFMXgQ1unHH,1,credit_card,10,168.31
YrcPueUXev0g,1,credit_card,3,59.33
vVTmaqQEYuAv,1,credit_card,2,133.89
psqlZfY96v7e,1,credit_card,10,558.96
SXxjwSOcRl6X,1,credit_card,3,25.36
igZDNPmd5SKW,1,wallet,1,52.37
P2CSIc4bZ6rf,1,credit_card,5,135.89
NJN8VRSDRgf5,1,credit_card,6,97.96
1GnjITlbkD0I,1,credit_card,2,214.53
WiPRbMlzlWcb,1,credit_card,10,212.4
F6bx5G8XviWp,1,credit_card,4,49.12
tkgEiDY2Ffjp,1,wallet,1,536.71
CEns4X6tDlLn,1,wallet,1,181.59
XwF0L3jrkbpx,1,wallet,1,585.95
YYy0CITqNMtW,1,credit_card,1,66.89
QxHz4PgrV9a2,1,credit_card,1,119.6
2V5bQyV3qAoc,1,credit_card,10,219.51
f5AxrCobsvgh,1,credit_card,8,503.65
pJFhGIN2VSAg,1,credit_card,1,293.46
o5Gf8MojUvSn,1,credit_card,3,2.68
o36kspRtjU9V,1,credit_card,1,2190.4
cs3sGzqlmJXM,1,credit_card,2,212.61
CAbPPT5nvwah,1,credit_card,1,283.29
2Tg52nz7wG56,2,voucher,1,15.75
oivXhok7ulCW,1,credit_card,2,141.13
mVniGgqTYwaM,1,credit_card,1,388
hmLoFyVS7lsz,1,credit_card,10,336.1
wmDTQquwgGNp,1,credit_card,5,190.86
uGOO4TfurqQL,1,credit_card,7,54.53
iW3NWIgygNRY,1,voucher,1,289.55
IAQ4zi5KQPdZ,1,credit_card,1,25.84
q8NqHzNDRHpk,1,credit_card,1,102.11
Zu9yx84X6eqg,1,credit_card,8,999.68
I7zMR25zPxLT,1,credit_card,1,293.66
yXEntB5jDfA1,1,credit_card,2,204.29
dPo6HxhCrh13,1,credit_card,10,90.83
s1RC3d8NWvRP,1,wallet,1,143.45
dBqS8yumGNZc,1,credit_card,3,164.45
gQiwbaVP090I,1,credit_card,1,343.7
szIZ2s6Eta9t,1,credit_card,10,76.54
aWVAfGXqjprE,1,credit_card,10,204.88
ZeTbqJrylVxF,1,credit_card,1,147.96
DsGhmAeSqzRy,1,credit_card,2,155.23
aV3ns1mWr2F2,1,credit_card,1,127.54
GuI0FzNOLOyy,1,credit_card,1,268.59
9vErwcmuqD12,1,wallet,1,318.82
T5MrvI0UknBZ,1,wallet,1,81.32
kXcfNWYo0Dmj,1,credit_card,6,26.42
XhzzqXB54Jej,1,wallet,1,199.63
C3WPGHacKXZE,1,credit_card,9,570.56
sXBDotX9fEEA,1,credit_card,1,50.08
gSwlLz5IBFe4,1,credit_card,2,323.93
uqTl9YbxuRVK,1,credit_card,2,504.04
XxQajekZJxaJ,1,credit_card,1,179.97
rGrbIn5UcJf2,1,credit_card,5,57.8
zaHwGLIcyRi5,1,credit_card,8,620.56
jHCbKNFaoCIt,1,credit_card,1,22.23
qdAWtFhrvrV8,1,credit_card,3,66.3
ajCjD1sw108o,1,credit_card,3,428.08
k6vZ2CrIZnCJ,1,credit_card,8,321.54
ecZui4gMhjC2,1,debit_card,1,300.83
Yvm2zqD3bHOQ,1,credit_card,5,100.19
paz2Ht58JosF,1,credit_card,1,472.02
RAUrCALMlEg5,1,credit_card,1,77.96
TJ684Yrjmvhz,1,credit_card,9,172.73
aXAM24o1LxYf,1,credit_card,1,601.49
oK5d6JpZe8Xj,1,credit_card,3,503.71
LBw23VhCmlPL,1,credit_card,1,176.98
zwQ9jKR6vMNN,1,credit_card,1,280.83
gr1QeqPC4Kbk,1,credit_card,1,342.56
YE0d8MB6u5Z3,1,credit_card,1,130.43
25b6bDqc3fLf,1,wallet,1,12.09
p6Rdxyn9T5Dz,1,credit_card,1,226.48
Z2PllvtyghEZ,1,credit_card,2,248.94
IDxdnr88Pmns,1,credit_card,8,135.62
cBzmdrQXLf1R,1,credit_card,1,434.95
gn98wSA4IjRf,1,credit_card,6,247.97
tIdt2AvpovtD,1,wallet,1,1127.29
YVQ4mO97Beku,1,credit_card,9,262.66
aAIUADd5L1Si,1,credit_card,3,108.81
V7mFBEklTYtt,1,credit_card,6,229.14
na7HSXEHfqy3,1,credit_card,2,91.87
MBbsAdvaj4PP,1,credit_card,2,173.71
7LXeEmwHmWPc,1,credit_card,3,373.44
eUmmm2ouLu9u,1,credit_card,2,199.52
XNuW8fECqVAw,1,wallet,1,224.4
4NOXkDre5VKu,1,wallet,1,90.7
vtCVLeEaPTpC,1,credit_card,4,26.49
ztCFWbDDfGuO,1,credit_card,6,175.54
EooM3MPVcefD,1,credit_card,1,52.62
hQfsf8B0PXYg,1,credit_card,6,267.8
JEM2apc5oPKe,1,credit_card,9,192.69
vpUJES4qgD3h,1,credit_card,1,244.73
GCxlpVgIbBAN,1,credit_card,8,131.17
riR5eZaWWDI9,1,credit_card,9,166.48
Ofid2oa8hy3A,1,credit_card,1,912.55
lRdZbErkw6sJ,1,credit_card,2,1373.19
RDTh9IboDIiM,1,debit_card,1,159.77
VmZyvXOPhGL2,1,credit_card,6,75.98
lolDSOpmSQz8,1,credit_card,1,223.24
ESUNadLNbLsB,1,credit_card,3,404.44
esqQQReQJOV5,1,wallet,1,210.41
ZyYBHAr4xsOh,1,wallet,1,64.34
6UnknkzmSGe0,1,wallet,1,42.8
NSdLik1sHOyv,1,wallet,1,71.66
ad6lFCe4IrPz,1,credit_card,10,223.26
Qyy10x5yg4ib,2,voucher,1,138.66
P2AocarWrzZ2,1,credit_card,1,12.97
a2ThpM0M4LLM,1,credit_card,8,121.87
3Lw72c8qhOXk,1,credit_card,10,427.16
oYYc8TfHuyYq,1,credit_card,3,350.22
RFtwSG2Zplyu,1,credit_card,10,226.26
KqbIWH6WBTpI,1,credit_card,1,955.79
CNFL1uIbtBBX,1,credit_card,1,124.6
CKcdgMO0AyFZ,1,wallet,1,722.95
rHJcwitnaraA,1,credit_card,5,305.41
ccrz1K0erUu4,1,credit_card,8,529.92
nguSNBjIRaHN,1,credit_card,1,247.02
pBnJeLmEH6mz,1,wallet,1,5.33
uQJKrPZ43fuN,1,credit_card,6,186.91
bnSUGxUmFTma,1,wallet,1,268.04
Zu1n9hbJkQpO,1,credit_card,1,204.66
lEbHVzd32hYl,1,credit_card,5,124.59
6Lhbqc3unmja,1,wallet,1,52.73
06MHuoeFSSoR,1,credit_card,4,201.89
eD8kdyV5feKo,1,credit_card,1,55.88
bxAx86Vxd0eK,1,credit_card,8,286.75
EAHgoWA3TFez,1,credit_card,8,122.76
rdtSbLPBDY1y,1,credit_card,1,281.26
ZZdBgbPeqTo6,1,credit_card,3,96.47
OGc11HnKrhn7,1,wallet,1,828.08
7A6MlhxzSxiZ,1,credit_card,2,396.73
CyiVeC0aVgYD,1,credit_card,1,172.74
8LQ3HXcLE0O2,1,credit_card,1,96.8
AABMq4zkIVYo,1,wallet,1,336.66
8B48f0aQLAvU,1,wallet,1,207.25
7zjtwlNCiwPe,2,voucher,1,274.97
4wCXaVLdG6Ej,1,credit_card,4,159.42
qAaOgwrKIH4K,1,credit_card,8,199.49
DJ5YWz8RlrWF,1,wallet,1,143.16
jO3CDYaQyNZi,1,credit_card,10,169.53
3vevwdmlE5NV,1,credit_card,6,34.96
AOFiCmQ5g9XR,1,credit_card,8,556.69
9HUVNA7GDJVQ,1,credit_card,2,27.57
JJuxclSvSuVa,1,credit_card,1,518.04
e2a9xHPdCPRx,1,credit_card,4,141.58
UFdMAzbHE7eh,1,wallet,1,33.88
A0eLMJG0WZ1L,1,credit_card,4,127.2
HNB0gWvPiAzh,1,credit_card,1,132.51
44sJ1x4z3BaG,1,credit_card,3,76.22
jqeNuBXvRQGd,1,credit_card,1,34.51
RvBg6oB2Eho1,1,wallet,1,596.95
5QorVBPTnqTo,2,voucher,1,905.18
WMIwXaLWNIFe,1,wallet,1,202.62
WGDpGfPqMWDc,1,credit_card,10,466.16
V14mBEylQgYu,1,wallet,1,95.31
NkSh4DrydiUT,1,credit_card,6,319.99
tIy1MEFMUVCS,1,credit_card,2,44.42
PAIpd2MflLNS,1,credit_card,3,26.59
JMTQcO8i8d6G,1,credit_card,3,0.76
sctQ9vMyrLq5,1,credit_card,5,56.09
eguD5eEz5UFZ,1,credit_card,1,131.31
lAspr3njetMC,1,credit_card,1,206.31
4962JtiqawSv,1,credit_card,2,158.04
pB7V4PycDHtS,1,wallet,1,177.27
NKdtoFoNYRZX,1,credit_card,9,45.78
94Y7xO1o7aEA,1,credit_card,2,175.77
iZslxBham1wr,1,credit_card,8,818.32
iFjmpeRxPvxB,1,credit_card,5,163.15
lx9V1gqRqyfz,1,credit_card,2,9.89
bqvB6pAz0ocR,1,credit_card,3,384.66
6cycAdMMXSeI,1,credit_card,9,159.42
R4cFueiUAU02,1,credit_card,1,238.12
3APFYQVPZ43N,1,credit_card,3,102.22
5hxLNdr99XDE,2,voucher,1,317.85
k6hKvFHifost,1,credit_card,8,75.37
oMGYTqTlM7rR,1,credit_card,10,74.11
QnbOxUzvkbk2,1,credit_card,3,126.72
h8CchiCXIJPH,1,credit_card,2,29.9
TCUprQPRiiTe,2,voucher,1,256.77
dU7yadafJIRN,1,credit_card,1,250.01
DRKePkWZkiT0,1,credit_card,3,675.77
Shdt5ktAPG6E,1,credit_card,8,61.07
G7vXGje92goT,1,credit_card,3,289.21
yZCZTBJonat0,1,credit_card,3,70.26
0vtHKT6tS7hn,1,credit_card,3,447
NyAxBDkX49yR,1,wallet,1,588.06
cvOckwZtpMgb,1,wallet,1,163.91
6svglhuUMuyZ,6,voucher,1,13.09
izKm51mSVOLl,2,voucher,1,294.5
fBwtPqQs272I,1,credit_card,10,213.65
5SbkXNQdwYiS,1,wallet,1,37.8
uIGGplsBwkBF,1,credit_card,8,131.87
VSeznHaGkRSx,1,credit_card,1,675.77
ybjPgriHEn6T,1,credit_card,1,617.94
z7lCtbjZUGkM,1,credit_card,1,205.43
T4rEAHmKzXkr,1,credit_card,8,78.68
MfGwg7mMQPEu,1,credit_card,1,47.46
PmsYDCchXLGB,1,wallet,1,96.22
MSKIQTpbHQBD,1,credit_card,1,56.01
mM2DyYuzAA5V,1,credit_card,4,176.69
jGAp5JN0Wa3z,1,credit_card,5,208.02
J9rJpXt5VrPB,1,credit_card,1,300.11
1Nq8zJtPKOli,1,credit_card,1,99.64
vAHzdawDriSN,1,credit_card,1,210.73
28dgANzP4Rrb,1,credit_card,2,163.7
0KttA3mQ0yQg,1,credit_card,7,146.45
1j4isK64SMq3,1,wallet,1,315.77
ja5mmqJ6AqLV,1,credit_card,5,55.17
vGqL5OrVCyb0,1,credit_card,1,492.84
D16efkNYnfSH,1,credit_card,1,164.3
EwdzqQbc2jbm,1,credit_card,3,484.76
Dwto6NWwv0NK,1,credit_card,4,123.97
Q6BC4aazfPan,1,credit_card,10,315.16
kAkBJDakuMuZ,1,wallet,1,158.74
boAVLAnS6sQU,1,credit_card,7,55.2
